text,is_hatespeech
<user> Boleh nggak aku nebeng semangatnya? Mau ikutan jadi aktivis,False
"Ratusan Siswa di Banggai Kepulauan Diduga Keracunan Makanan Bergizi Gratis Ratusan siswa yang terdiri dari Sekolah Dasar (SD), Sekolah Menengah Pertama (SMP), dan Sekolah Menengah Atas (SMA) di Kecamatan Tinangkung, Kabupaten Banggai Kepulauan, Sulawesi Tengah, diduga mengalami keracunan massal setelah mengonsumsi Makanan Bergizi Gratis (MBG) Rabu (17/9/2025). Keracunan ini diduga berasal dari menu ikan cakalang yang disediakan. Hingga saat ini, sekitar 200 siswa dilaporkan mengalami gejala mual, muntah, dan pusing. Gejala tersebut muncul tidak lama setelah mereka menyantap makanan yang dibagikan. Sebagian siswa bahkan harus dilarikan ke Rumah Sakit Trikora Salakan untuk mendapatkan penanganan medis lebih lanjut. Berdasarkan data awal, dari sekitar 3.000 penerima MBG di wilayah tersebut, ratusan siswa di antaranya kini menjadi korban. Ikuti <user> agar tidak ketinggalan berita viral lainnya via : folk Konoha beritaterkini prabowo makanbergizigratis sulawesi nasional",False
Polisi = hama Parcok = hama Isilop = hama,True
"Mantan Menkopolhukam Mahfud MD menilai ada tiga pilar utama yang harus menjadi fokus reformasi kepolisian, yaitu struktural, instrumental, dan kultur. Hal itu disampaikannya di tengah rencana pembentukan Komite Reformasi Polri oleh Presiden Prabowo Subianto, yang akan digawangi sembilan tokoh termasuk dirinya. Menurut Mahfud, pilar struktural dan instrumental dapat diperbaiki secara bertahap, namun masalah kultur seperti nepotisme jabatan, mutasi tidak transparan, serta keterlibatan politik perlu perhatian serius. Ia menegaskan Presiden Prabowo harus menyoroti aspek-aspek tersebut agar reformasi Polri berjalan nyata. Simak Berita Selengkapnya di <link> HardNews_Nasional tvOne CariBeritaditvOne NO01 NewsOne MahfudMD ReformasiPolri",False
"Bagi Pemerintah keselamatan anak adalah prioritas utama, kami menegaskan insiden ini bukan sekadar angka, tapi menyangkut keselamatan generasi penerus. Kami juga sudah berdiskusi untuk mempercepat perbaikan dan penguatan tata kelola pelaksanaan MBG. SPPG yang bermasalah akan kita tutup sementara selama masa evaluasi dan investigasi berlangsung. Pemerintah telah mewajibkan untuk sterilisasi seluruh alat makan dan proses sanitasi diperbaiki, khususnya kualitas air dan alur limbah. MBG Perbaikan Pangan Zulhas",False
"Penasihat hukum keluarga Arya Daru Pangayunan, Nicholay Aprilindo, mengungkap taburan bunga mawar merah di makam Arya Daru di Banguntapan, Kabupaten Bantul, DIY, sempat diacak-acak oleh orang tidak dikenal (OTK) pada bulan Juli lalu.⁠ ⁠ Orang tak dikenal tersebut kemudian menaruh bunga putih di atas makam Arya Daru.⁠ ⁠ Diacak-acak itu tanggal 27 Juli. Diacak-acak. Bunganya itu sudah tidak ada. Kuburan itu diacak-acak kemudian dikasih bunga putih di depan nisan almarhum. Jenis melati, kata Nicholay dikutip dari kumparan, Jumat (12/9).⁠ ⁠ Nicholay menduga makam tak hanya diacak-acak, tetapi ada kemungkinan dilakukan penggalian.⁠ ⁠ Diacak-acak seperti habis digali itu, katanya.⁠ ⁠ Arya Daru yang merupakan diplomat Kemlu RI ditemukan tewas pada Selasa, 8 Juli pagi, di kosannya di Gondangdia, Menteng, Jakarta Pusat. Keesokan harinya, jenazah dibawa ke kampung halaman di Bantul untuk dimakamkan.⁠ ⁠ Polda Metro Jaya telah merilis hasil penyelidikan mereka atas kematian Arya Daru. Polda mengatakan, tidak ada unsur pidana dan keterlibatan orang lain dalam peristiwa kematian Arya Daru.⁠ ⁠ Keluarga Arya Daru tak terima atas hasil itu. Mereka tak percaya Arya Daru tewas karena bunuh diri. Mereka pun berjuang agar kasus ini diselidiki lagi untuk mengetahui penyebab pasti kematian ayah dua anak itu.⁠ ⁠ Selengkapnya, klik link kumparan di bio.⁠ ⁠ Aset:⁠ Foto: kumparan/Arfiansyah Panji Purnandaru⁠ Artikel: kumparan⁠ ⁠ aryadaru diplomat kemluri makam news pjnews pandanganjogja",False
"<user> Itu kayanya orangnya ketakutan gasih mangkanya ngebut. Aku pernah kaya gitu soalnya. Malem motoran sendiri, orang belakang ga nyalip”. Jadi ak kira begal 😭😭",False
"the reason i asked my mum that question is bcs i don’t really have a plan to live a long life. not bcs i’m giving up or wanting to end my life, but more like i’ve already made peace with this world.",False
Ditbinmas Polda DIY Melaksanakan kegiatan Jumat Curhat yang bertempat di kantor kelurahan Segoroyoso. <link>,False
gara gara pemerinta motor busuk ajg tpi berkat kalian bengkel rame🙂‍↔️pertamina fyp brebet,True
<user> emang oknum dua itu kurang mulu😭😭,False
"Program Makan Bergizi Gratis bukan sekadar memastikan anak-anak mendapatkan makanan bergizi setiap hari, tetapi juga menanamkan nilai kebersamaan dan kepedulian di antara siswa-siswi. Saat mereka makan bersama, tumbuh rasa saling menghargai, berbagi, dan belajar hidup dalam harmoni. Lebih dari sekadar makan siang, MBG adalah investasi jangka panjang bagi masa depan Indonesia — mencetak generasi yang sehat, cerdas, dan berkarakter. Dengan tubuh kuat dan pikiran jernih, anak-anak Indonesia disiapkan menjadi sumber daya manusia unggul yang mampu memajukan bangsa menuju masa depan yang lebih sejahtera dan berdaya saing tinggi.",False
<user> <user> Duh takut bet jadi sq tawuran,False
"Patroli malam antisipasi gangguan kamtibmas. Piket Samapta Polsek Godean melaksanakan patroli dialogis malam hari di Obyek vital dan pemukiman warga menyampaikan pesan pesan kamtibmas, selanjutnya stasioner di tempat-tempat rawan dalam rangka antisipasi dan mencegah terjadinya gangguan kamtibmas di wilayah Godean. (05/10/2025) Polri untuk Masyarakat Salam Presisi! Kapolresta Sleman Kombes Pol Edy Setyanto Erning Wibowo, S.I.K., M.H. <user> <user> <user> <user> <user> <user> <user> <user> polripresisi poldaDIY poldajogja kapoldadiy kapolrestasleman polrestasleman humaspolrestasleman polsekgodean infogodean patroliKRYD patrolijogja jogjaaman polriuntukmasyarakat",False
Motor brebet itu nyata ges,False
baru tau kalau ibu Anita bisa gelutasmaragnz aqeelacalista asmaragnz,False
Lucu bgt qrt-an nyaaa😅 Ini penipuan Bogum cuma ada satu Takut ini booomerang buat turis karena taunya pria korea cakep2 kyk bogum...eh pas dtg kcwa Mood bgt knezt kalo ngeroasting 🤣 <link>,False
KKPGOID BergerakBerdampakBerkelanjutan BulanBaktiKelautandanPerikanan,False
"if any Indonesian comes across this: you might want to check a collection of short stories titled Sentimentalisme Calon Mayat. its raw &amp; unrestrained choice of words since the very 1st page are oddly, satisfyingly cathartic. its like witnessing an unfiltered stream of thoughts. <link>",False
<user> <user> <user> <user> Tmn gw kena begal trus lapor polisi malah di tuduh penggelapan karena emang tmn gw nya g luka. Gara2 sebelumnya ada yg di begal juga tp berakhir kritis.. Tmn gw sampe bilang emang saya nya harus mati dulu pak baru bapak saya di begal 😑,False
"Rokhmin Dahuri menyebut, akar masalah dari praktik beras oplosan terletak pada Peraturan Badan Pangan Nasional (Bapanas) Nomor 14 Tahun 2025 yang mewajibkan pembelian Gabah Kering Panen (GKP) oleh Bulog <link> DPRRI bapanas RokhminDahuri berasoplosan",False
"Sumber Pendapatan Desa dan dasar hukumnya, sumber yang ke empat adalah Alokasi Dana Desa (ADD) dari APBD Kabupaten/Kota. Dasar hukum: Pasal 72 ayat (1) huruf d UU No. 6 Tahun 2014. edukasi pendapatan desa perangkat add apbn apbd uudesa itjcounselors timangjaya <link>",False
"<user> jadwal skd stan sama penugasan umbul umbul di uin, waktunya bentrok...",False
<user> loh malah gelut,False
"Berlokasi tepat di halaman depan stasiun yang menghadap Malioboro, balon raksasa ini tak hanya memperindah pemandangan, tetapi juga menjadi simbol keramahan KAI. (3/7)",False
team conrad bcs im conrad,False
Para tersangka kasus penganiayaan Prada Lucky Chepril Saputra Namo hingga tewas kini bertambah menjadi 20 anggota TNI. Mereka masih diperiksa untuk me... <link>,False
"<user> mbak pakai hijab itu nutupin aurat, hal dasar aja gabisa di pahami. ga kaget si kelakuan nya juga kaya setan suka memancing keributan",False
"jog rekomendasi makan enak sekitar seturan - babarsari, makasihhh🫶🏻",False
"Ada Apa TNI dan Ferry? KOMANDAN Satuan Siber (Dansatsiber) TNI Brigjen TNI Juinta Omboh Sembiring tiba-tiba menyambangi Polda Metro Jaya, Senin (8/9/2025). Juinta Omboh mengaku kedatangannya untuk berkonsultasi dengan jajaran Polda Metro Jaya. Hasilnya, ada dugaan pidana yang dilakukan oleh CEO Malaka Project Ferry Irwandi. Ferry pun bereaksi dan buka suara langsung di akun instagramnya. Ada apa antara Ferry dan TNI? . . . ferryirwandi tni dansatsiber juintasembiring intelijen",False
"<user> Kerjanya tidur, joget, main judol, gaada yg mewakili rakyat, trus nyalahin rakyat, dianggap beban, isinya orang2 tolol, hasil kerja ga sebanding sama pendapatan mereka, nah coba sekarang gw mau tau kerja DPR yg hasil kerjanya signifikan dan berdampak ke rakyat apa?",False
Adakah yg bsk nonton Jirapah di Seturan,False
"Dari kecil rumah gapernah jadi tempat cerita, gak pernah juga jadi tempat gue bisa dapet apresiasi. Ya akhirnya gue nyari validasi orang lain",False
"Hai Sobwas Mandum! Dalam upaya meningkatkan transparansi dan akuntabilitas pengelolaan dana desa, Perwakilan BPKP Aceh memberikan bimbingan teknis mengenai penggunaan Aplikasi Sistem Pengawasan Keuangan Desa v2.0 bagi jajaran Inspektorat Kabupaten Aceh Tengah pada 5-7 Agustus 2025. Kegiatan berlangsung di Ruang Rapat Inspektorat Kabupaten Aceh Tengah ini bertujuan untuk memberikan pemahaman mengenai penggunaan aplikasi Siswaskeudes dalam upaya meningkatkan kualitas pengawasan keuangan desa di lingkungan Pemerintah Kabupaten Aceh Tengah. Transfer pengetahuan ini diharapkan membuat pengawasan keuangan desa dapat berjalan lebih efektif, efisien, dan akuntabel, sejalan dengan semangat untuk mewujudkan kesejahteraan rakyat.",False
<user> udah dikirim apa belum mas punya saya minyak nya,False
"Seram Or Aman?👻 Ayo SahabatBahari bantu pilihin Mimin, komen jawabanmu dibawah yaaa!🎃👇 Jangan salah pilih yaa, agar laut tetap lestari dan semua bisa berbagi ruang!😎🌊 TrickOrTreat DitjenPenataanRuangLaut HalloweenBahari <link>",False
<user> wkwkwk cincin jamet 😭 kasian sesat di tanjung priuk.. banyak begal sama copet wkwk,False
"Aku ngalami budal bar bali sekolah ngepit soko jakal km 8,5 boncengan jalu. Le genjot genti genten ro koncoku. jaman sih do laskar-laskar Baret ijo, walang ijo, dsb. Jaman sih rung nde tanggungan ro beban urip koyo saiki. 🥲 Saiki soyo mumet negorone meh bubar.",False
seperti anak bayi habis tawuran kamu 🫵🏻,False
"Menurutmu gimana Sobat Bisnis? Kementerian Kelautan dan Perikanan (KKP) mengeklaim sampah plastik yang berada di perairan Indonesia merupakan gabungan dari beberapa negara yang bergeser ke wilayah Tanah Air. Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono menuturkan bahwa Indonesia seringkali disebut sebagai negara dengan sampah plastik terbesar kedua di dunia. Alhasil, Indonesia menjadi sorotan di mata dunia dari sisi sampah plastik. “Kalau kita bicara marine pollution, sebetulnya tidak hanya plastik. Namun demikian plastik ini menjadi sebuah sorotan yang begitu besar di dunia. Kita selalu ditanya bahwa Indonesia ini adalah sampah plastiknya terbesar nomor dua di dunia,” katanya, Selasa (15/7). Namun, Trenggono menyebut bahwa berdasarkan hasil kajian dengan beberapa universitas di Australia Barat menunjukkan bahwa tidak semua sampah plastik berasal dari dalam daratan Indonesia. Selengkapnya di Bisnis.com atau klik link di bio ya Sobat Bisnis. Penulis artikel: Rika Anggraeni Penulis teks: Syifa K sampah sampahplastik trenggono kkp",False
"it will always be fuck israel but also fuck every single western country government and media outlet for still supporting, siding and excusing the mass murder and ethnical cleanse israel is performing for the eight decade in a row. shall you all burn in hell and never know peace.",False
"Saya mengerti kekhawatiranmu soal putusan MK memisahkan pemilu nasional dan daerah mulai 2029. Tujuannya, katanya, biar pemilih bisa nilai kinerja pemerintah lebih jernih dan isu daerah nggak ketutup isu nasional. Juga, katanya, biar partai politik lebih siap tanpa buru-buru. Tapi, skeptisisme wajar—biaya bisa membengkak, partisipasi pemilih mungkin drop, dan stabilitas politik bisa goyah dengan pemilu berulang. Belum banyak reaksi publik karena keputusan ini baru banget, tapi pertanyaan buat apa? memang relevan. Perlu ditunggu implementasinya, sambil lihat apakah ini beneran ningkatin kualitas demokrasi atau cuma bikin ribet.",False
"Emang sih UU ITE itu lahir dari bentuk perhatian pemerintah terhadap masayarakat di ruang maya, tapi sejak kemunculannya pada 2016 lalu, undang-undang ini jadi semakin sering memenjarakan banyak orang. Menurutmu, UU ITE ini mesti diapain sih? <link> <link>",False
"Influencer vs Aktivis: Kepemimpinan di Era Digital Banyak aktivis senior bilang, “Gerakan sekarang tercerai-berai, cuma ikut tren medsos.” Tapi faktanya, kepemimpinan nggak hilang—ia cuma berpindah dimensi: dari podium ke layar HP, dari organisasi formal ke jaringan digital. Aksi jalanan tetap penting. Tapi viralitas digital menggemakan suara kita lebih nyaring. Ingat ReformasiDikorupsi? Ribuan orang turun aksi, jutaan lainnya bersuara lewat Twitter, IG, sampai TikTok. Hari ini pemimpin bisa lahir dari jalanan dan timeline. Kalau keduanya bersatu dan berkolaborasi, perubahan bukan nggak mungkin, bisa punya daya pukul lebih kuat. Selengkapnya sila baca tulisan <user> di <link> GerakanMuda AktivismeDigital InfluencerVsAktivis MarsinahID",False
"Personel Polsek Jetis Polresta Yogyakarta melaksanakan kegiatan pelayanan pagi di sejumlah kawasan penggal jalan dan sekolahan, Jum’at (10/10/2025). poldajogja polresjogja polsekjetisjogja pelayananmasyarakat yanmasjetisjogja <link>",False
<user> <user> This is like an auntie really wanting to show off her new makeup look but everyone is like “hmm. What’s the difference” bcs they’re RUDE and MEAN and just also kinda happen to be a bit ND about their responses,False
"Great Weekend in Ft Myers, FL at the BCS National Championship to finish the summer! -7-10 with 2 2B, 1 3B, 1 HR, 7 R, 6 RBIs, 5 SB (0 CS), 3 BB, 2 HBP, 1 SF -Defensive plays at 3B and SS -6th Home run of the season <user> <user> <user> <user> <link>",False
"Kolaborasi media dan pemerintah daerah menjadi contoh nyata bahwa sinergi antar-elemen sangat diperlukan dalam pembangunan daerah. Jawa Pos Radar Bojonegoro sebagai media lokal memiliki peran strategis dalam membangun opini publik yang konstruktif serta memperkuat narasi kemajuan dari akar rumput. Hal tersebutlah yang kini nampak dalam sinergitas antara Jawa Pos Radar Bojonegoro dan Pemerintah Kabupaten Blora, dengan menunjukkan penguatan signifikan menjelang penyelenggaraan Jawa Pos Radar Bojonegoro Award yang akan digelar pada 26 Agustus 2025. Selengkapnya di Melihat Indonesia <link> jawapos pemkabblora ariefrohman blora melihatindonesia",False
"<user> BTW...I love Luka for his offensive superiority but he cant guard a school bus. Walter, please get us a real head coach as us Angelinos deserve better.",False
"<user> mati dilakban dibilang bunuh diri. Gobloknya gak ada yg ngalahin. Simply incompetence, and corrupt",True
<user> <user> <user> <user> YA OKE DEH GW JUGA IKUT TAWURAN,True
<user> Sapa itu tamu nya hah gelut ajalah kita,True
"<user> Tergantung nder wkwk, w alumni taun ini, kalo mo nanya-nanya dm aja",False
khususnya dalam memberikan manfaat nyata bagi anggota dan nelayan di lingkungan PPS Bungus. PanganBiru 2025KKPRiseTogether PenangkapanIkanTerukur EkonomiBiru PPSBungusRANCAK,False
"gue kasih masukna ya vpn paling bagus ada di web web judol, 1.1.1.1 tapi versi mereka. itu bebas akses semua, gw dah observasi ini seminggu kebelakang thanks me later",False
"<user> tapi untuk saat ini, ojol udah jadi bagian dari system di masy, kalo pait²nya ilang , chaosss parah.",False
Personel Polsek Pengasih dipimpin Panitsamata Polsek Pengasih Iptu Sudibyo beserta 4 anggota melaksanakan giat patroli dalam rangka menciptakan situasi kondusif dan terkendali di wilayah Kapanewon Pengasih.Jumat 31/10/2025.Siang patroliJogja poldaJogja polreskulonprogo <link>,False
"Israel meluncurkan dua serangan terhadap Sekolah Abu Helou di Kamp Pengungsi Al-Bureij, Gaza, pada Kamis (17/7/2025). Dalam sejumlah video yang ditangkap pada waktu kejadian, terlihat warga sipil, termasuk anak-anak, sedang berjalan kaki di sekitar wilayah sekolah ketika serangan terjadi. Ledakan dahsyat menyebabkan serpihan beterbangan ke segala arah dan merusak struktur bangunan secara masif. Di tengah reruntuhan, warga hanya bisa mencari barang-barang yang masih bisa digunakan di bawah puing-puing bangunan. | Narasi Daily",False
